,age,serveTime,ApplyCard,credLimit,Loan,SalPerY,holdCard,Caree
4094,38,4,[],,0,500000,1,3
4095,,,[],,,,0,2
4096,27,12,[],,0,455000,1,2
4097,33,95,['KOKO'],300000,0,700000,1,2
4098,,,[],,,,0,2
4099,,,[],,,,0,2
4100,,,['富邦'],,,,0,2
4101,,60,['渣打'],110000,2,430000,1,2
4102,,,[],,,,0,2
4103,,,[],,,,0,2
4104,,,[],,,,0,2
4105,,,[],,,,0,2
4106,37,130,['LINEPay'],,,3800000,1,2
4107,,,[],,,,0,2
4108,,,[],,,,0,2
4109,,,[],,,,0,2
4110,,,[],330000,,,0,2
4111,27,58,[],,0,600000,1,2
4112,27,1,"['玉山', 'Pi', '台新', '中信', 'LINEPay', '花旗', '饗樂卡']",100000,0,320000,1,2
4113,42,,[],380000,2,,0,2
4114,,,[],,,,0,2
4115,,,[],,,,0,2
4116,,,[],,,,0,2
4117,23,,[],180000,0,450000,0,3
4118,,,[],,,,0,2
4119,,,[],,,,0,2
4120,27,60,['台新'],100000,0,750000,0,2
4121,28,36,[],,3,450000,1,2
4122,23,12,[],150000,0,420000,1,3
4123,,,[],,,,0,2
4124,,,[],,,,0,2
4125,,,[],,,,0,2
4126,,,[],,,,0,2
4127,,60,[],,,,0,2
4128,30,72,[],200000,0,,0,2
4129,,,[],,,,0,2
4130,25,12,['遠東商銀'],30000,0,500000,1,2
4131,,,[],,,,0,2
4132,25,12,['遠東商銀'],30000,0,500000,1,2
4133,,,[],,3,,0,2
4134,36,20,['遠東商銀'],,0,400000,1,4
4135,23,12,[],150000,0,420000,1,3
4136,,120,['遠東商銀'],,0,,0,2
4137,,60,['花旗'],,,500000,1,3
4138,26,24,[],,0,210,1,2
4139,,,[],,,,0,2
4140,,,[],,,,0,2
4141,23,9,[],,0,400000,1,3
4142,,,[],,,,0,2
4143,,,[],,,,0,2
4144,,,[],,,,0,2
4145,27,36,['Flygo'],150000,3,500000,0,2
4146,,,[],,,,0,2
4147,,,[],,,,0,2
4148,,,[],,,,0,1
4149,25,29,"['陽信', '花旗', '凱基']",100000,0,500000,1,2
4150,35,108,[],,0,,1,2
4151,28,68,[],,0,600000,1,2
4152,31,3,['陽信'],,2,600000,1,2
4153,36,96,"['陽信', '新光']",110000,2,400000,1,2
4154,36,36,['陽信'],,,500000,1,2
4155,,20,['陽信'],200000,0,,0,2
4156,,12,[],,0,400000,1,2
4157,,,[],,,,0,2
4158,27,53,[],,0,500000,1,2
4159,,,[],,,,0,2
4160,,,[],,,,0,2
4161,27,24,[],400000,0,,0,2
4162,31,72,"['台新', 'GoGo']",,0,,0,2
4163,,,[],,,,0,2
4164,25,12,"['台新', 'GoGo', 'GoGo']",130000,0,400000,1,3
4165,25,0,"['中信', 'LINEPay']",70000,1,,1,2
4166,,,[],,,,0,2
4167,27,36,[],,0,1200000,0,4
4168,,,[],,,,0,2
4169,,0,[],50000,,,0,2
4170,,,[],,,,0,2
4171,,,[],,,,0,2
4172,30,60,"['玉山', 'Only']",160000,,1000000,0,2
4173,23,48,[],,,200000,0,1
4174,25,11,"['匯豐', '現金回饋御璽卡']",100000,0,450000,1,1
4175,23,3,"['台新', 'GoGo']",50000,0,310000,0,1
4176,22,0,[],,1,200000,0,2
4177,,,[],,,,0,2
4178,,,[],,,,0,2
4179,26,2,"['花旗', '中信', 'LINEPay']",307000,0,960000,1,4
4180,,,['花旗'],,,,0,2
4181,,,[],,,,0,2
4182,,,[],,,,0,2
4183,,,[],,,,0,2
4184,27,0,"['花旗', '饗樂卡', '花旗']",,0,600000,0,2
4185,,,[],,,,0,2
4186,22,13,[],200000,0,360000,1,3
4187,,,[],,,,0,2
4188,27,12,['合作金庫'],50000,,350000,0,2
4189,26,24,['美國運通'],,,5000000,1,4
4190,27,18,"['台新', 'Flygo']",,0,900000,1,2
4191,,,"['LINEPay', '玉山']",,,,0,2
4192,,,[],,,,0,2
4193,25,,[],,0,600000,1,2
4194,44,120,['上海商銀'],300000,2,1500000,1,2
4195,33,27,[],150000,1,550000,1,2
4196,34,36,['上海商銀'],,0,550000,1,2
4197,26,19,['中信'],,1,400000,1,2
4198,,10,[],500000,0,1600000,1,2
4199,28,36,"['中信', 'LINEPay']",,0,450000,0,2
4200,34,72,"['中信', 'LINEPay', '渣打']",202000,3,550000,0,2
4201,,,[],,,,0,2
4202,,,[],,,,0,2
4203,35,144,[],1000000,0,,1,2
4204,40,120,[],400000,,550000,1,3
4205,28,36,[],80000,3,600000,1,2
4206,,,[],,0,,0,2
4207,,,[],,,,0,2
4208,,,[],,,,0,2
4209,34,156,"['元大', '鑽金']",120000,0,600000,0,3
4210,,,[],,,,0,2
4211,,,[],,,,0,2
4212,23,3,"['中信', 'LINEPay', '台新', 'GoGo']",60000,0,300000,0,2
4213,26,7,"['玉山', 'Pi', '國泰']",60000,,420000,0,2
4214,,24,"['台新', 'GoGo']",,0,500000,0,2
4215,22,36,[],,1,240000,1,2
4216,,,[],,,,0,2
4217,24,16,"['台新', '玉山', 'Pi']",150000,1,500000,1,2
4218,24,9,"['台新', 'Flygo']",140000,0,400000,1,2
4219,,,['Flygo'],,,,0,2
4220,27,8,[],120000,0,480000,0,2
4221,,204,[],200000,2,600000,1,2
4222,36,108,"['台新', 'GoGo']",,0,600000,0,2
4223,40,120,[],150000,,550000,1,3
4224,,,[],750000,,60000,1,2
4225,21,12,"['國泰', 'KOKO']",20000,0,230000,1,1
4226,28,12,[],,0,410000,0,3
4227,24,1,[],,,,1,1
4228,,,[],,0,,0,2
4229,21,3,['國泰'],20000,,200000,0,2
4230,25,0,"['國泰', 'KOKO']",110000,,1000000,0,2
4231,26,11,['KOKO'],140000,0,900000,1,2
4232,32,36,[],150000,0,600000,1,2
4233,24,,[],350000,,,1,2
4234,33,96,['國泰'],100000,0,300000,1,2
4235,,,[],,0,,0,2
4236,22,15,[],,0,800000,0,2
4237,35,24,[],,0,,1,2
4238,21,27,"['玉山', '玉山', 'Ubear']",130000,0,400000,1,2
4239,21,18,"['台新', 'Flygo']",80000,0,400000,1,2
4240,23,6,[],50000,1,400000,0,2
4241,,11,['兆豐'],20000,0,150000,0,1
4242,21,12,"['台新', 'GoGo']",,0,230000,0,1
4243,21,7,"['花旗', '饗樂卡']",,0,250000,0,1
4244,21,,[],20000,,220000,0,1
4245,23,12,"['台新', 'Flygo']",30000,,300000,0,1
4246,,,[],,,,0,2
4247,25,24,[],,3,700000,0,3
4248,25,0,[],200005,0,500000,0,1
4249,23,15,[],,,300000,0,2
4250,35,,['兆豐'],120000,0,600000,0,2
4251,28,24,"['匯豐', '現金回饋御璽卡']",50000,0,400000,0,2
4252,23,4,"['台新', 'GoGo']",30000,0,400000,0,2
4253,23,10,"['台新', 'GoGo', '渣打', '現金回饋御璽卡']",120000,0,360000,0,2
4254,,348,[],,0,,0,2
4255,24,0,[],300000,0,,1,1
4256,23,1,['花旗'],110000,0,390000,0,2
4257,22,,[],,0,540000,0,2
4258,,,[],700007,0,,0,2
4259,,,[],,,,0,2
4260,23,4,[],,0,550000,0,2
4261,21,,"['台新', 'GoGo', '國泰', 'KOKO']",80000,0,,0,2
4262,25,12,"['元大', '鑽金', '匯豐', '現金回饋御璽卡']",80000,0,400000,0,2
4263,25,0,[],1000000,,,0,2
4264,24,6,[],,0,500000,0,2
4265,25,2,[],177000,0,600000,0,3
4266,32,24,"['國泰', 'KOKO', '富邦', '數位生活卡', '花旗', '饗樂卡', '玉山']",,1,490000,0,2
4267,43,13,[],10000,0,431000,0,2
4268,,,[],,,,0,2
4269,27,16,"['星展', '炫晶御璽卡']",110000,0,400000,0,2
4270,28,3,[],,0,480000,0,3
4271,25,9,[],,1,250000,1,2
4272,29,12,[],180000,,100000,0,2
4273,,,[],2000000,,4,0,2
4274,33,108,['永豐'],,0,800000,1,3
4275,24,0,"['永豐', 'dawho']",80000,,,0,2
4276,28,3,[],,0,450000,0,3
4277,41,120,[],230000,,550000,1,3
4278,,0,"['炫晶御璽卡', '匯豐']",86000,1,400000,1,2
4279,30,12,[],50000,0,560000,1,2
4280,26,,"['渣打', '現金回饋御璽卡']",180000,0,380000,1,2
4281,35,96,[],180000,0,800000,0,2
4282,33,,"['渣打', '現金回饋御璽卡']",270000,0,,1,2
4283,29,53,"['渣打', '現金回饋御璽卡']",,0,600000,0,2
4284,35,82,"['渣打', '現金回饋御璽卡']",130000,0,600000,1,3
4285,36,96,"['國泰', 'KOKO', '台新', 'GoGo', '玉山', '富邦']",60000,0,600000,0,2
4286,36,96,"['國泰', 'KOKO', '台新', 'GoGo', '玉山', '富邦']",60000,0,600000,0,2
4287,28,84,"['台新', 'GoGo', '玉山']",,0,450000,0,4
4288,36,72,"['玉山', 'Pi']",50000,0,600000,1,2
4289,23,3,"['玉山', 'Pi', '花旗', '饗樂卡']",,1,1200000,1,2
4290,24,0,['玉山'],50000,,500000,0,2
4291,,2,[],,0,,0,3
4292,,84,['Pi'],,2,,1,2
4293,23,,"['玉山', '兆豐', 'e秒刷鈦金卡', '聯邦', '賴點卡']",30000,,180000,0,2
4294,,,[],,,,0,2
4295,37,108,[],,2,,1,4
4296,,,[],,,,0,2
4297,26,14,[],,0,600000,0,2
4298,25,3,['一銀'],150000,,420000,0,2
4299,22,3,"['花旗', '饗樂卡']",,0,120000,0,3
4300,20,4,['聯邦'],20000,0,,0,1
4301,,72,"['聯邦', '法拉利無限卡']",200000,2,,1,2
4302,31,60,['聯邦'],30000,0,500000,1,2
4303,25,3,"['聯邦', '賴點卡']",,,600000,0,3
4304,22,,"['台新', 'GoGo']",,,300000,0,1
4305,28,5,"['台新', '匯豐', '現金回饋御璽卡']",80000,0,600000,0,2
4306,25,24,['花旗'],20000,3,600000,1,2
4307,28,15,[],60000,0,700000,1,4
4308,,,[],,,,0,2
4309,29,,[],,0,,0,2
4310,,,[],,,,0,2
4311,,,[],5000,,,1,2
4312,,,[],5000,,,1,2
4313,,,[],5900,,,1,2
4314,,,[],,,,0,2
4315,,,[],,,,0,2
4316,,,[],,,,0,2
4317,,,[],,,,0,2
4318,,,[],,,,0,2
4319,,,[],,,,0,2
4320,,,[],,,,0,2
4321,,,['玉山'],,,,0,2
4322,,,['花旗'],,,,0,2
4323,,,[],,,,0,2
4324,,,[],,,,0,2
4325,,,[],400000,,,0,2
4326,,,[],,,,0,2
4327,,,[],,,,0,2
4328,,,[],,,,0,2
4329,,72,[],,,,0,2
4330,,,[],,,,0,2
4331,,12,['中信'],460000,,,0,2
4332,,,[],,,,0,2
4333,23,24,[],100000,0,950000,0,3
4334,34,36,"['台新', 'GoGo']",,0,600000,1,2
4335,,,['Flygo'],,,,0,2
4336,,,[],,,,0,2
4337,34,12,[],,0,400000,1,2
4338,26,24,['KOKO'],50000,1,500000,0,2
4339,,,[],100000,,,0,2
4340,24,0,['Flygo'],,,,0,2
4341,,,[],,,,0,2
4342,32,96,['永豐'],150000,0,800000,1,2
4343,,,[],,,,0,2
4344,,,[],,,,0,2
4345,,,[],,,,0,2
4346,,,[],460000,,,0,2
4347,,,[],,,,0,2
4348,,,[],,,,0,2
4349,,,[],,,,0,2
4350,,,[],600000,,,0,2
4351,23,26,"['中信', '台新', 'GoGo']",50000,1,,0,2
4352,22,3,[],,0,300000,0,2
4353,27,14,"['中信', 'LINEPay', '玉山']",,1,750000,0,2
4354,24,5,"['中信', 'LINEPay']",130000,0,380000,0,2
4355,22,5,['中信'],80000,0,400000,0,2
4356,24,12,[],,0,420000,1,2
4357,,,[],,,,0,2
4358,27,12,"['匯豐', '現金回饋御璽卡']",,0,560000,1,2
4359,,24,"['匯豐', '現金回饋御璽卡']",110000,0,400000,1,2
4360,,17,"['台新', 'GoGo']",60000,0,200000,1,1
4361,31,24,"['台新', 'GoGo', '玉山', 'Pi']",,0,400000,1,2
4362,20,12,"['台新', 'GoGo']",20000,0,200000,1,1
4363,34,84,"['台新', 'GoGo']",,0,400000,1,2
4364,,3,"['台新', 'GoGo']",60000,1,400000,0,2
4365,23,6,"['台新', 'GoGo', '兆豐', 'e秒刷鈦金卡', '國泰']",50000,0,300000,0,2
4366,25,24,['Richart'],,3,700000,0,3
4367,23,36,[],40000,1,320000,1,2
4368,23,12,['國泰'],,0,,1,2
4369,,15,[],,0,160000,1,1
4370,20,24,"['台新', 'GoGo']",,0,350000,1,1
4371,21,3,[],,0,400000,1,2
4372,26,2,[],30000,0,400000,0,2
4373,22,24,['GoGo'],,0,320000,0,4
4374,31,36,"['匯豐', '現金回饋御璽卡', '星展', '炫晶御璽卡']",50000,0,500000,0,2
4375,22,3,"['中信', 'LINEPay', '玉山', 'Pi']",80000,0,480000,1,2
4376,,,[],,,,0,2
4377,23,,[],,,600000,1,2
4378,22,5,"['星展', '炫晶御璽卡']",72000,0,600000,0,2
4379,,,[],,,,0,2
4380,24,5,"['永豐', 'dawho']",100000,0,380000,0,2
4381,34,72,[],200000,0,650000,1,2
4382,26,36,"['渣打', '現金回饋御璽卡']",130000,0,800000,0,2
4383,,72,"['國泰', 'KOKO']",80000,,,1,2
4384,25,10,"['玉山', 'Pi']",220000,0,,1,2
4385,,24,"['玉山', 'Ubear']",120000,,430000,1,2
4386,28,48,"['玉山', '玉山']",150000,,550000,1,2
4387,20,36,"['玉山', '富邦']",60000,0,360000,0,2
4388,34,96,['花旗'],,0,600000,1,2
4389,24,60,[],,0,120000,0,2
4390,23,16,"['花旗', '饗樂卡']",,,450000,0,4
4391,24,3,[],71000,0,300000,0,2
4392,25,39,['華南'],400000,0,,0,2
4393,24,24,[],100000,0,680000,1,3
4394,34,36,"['兆豐', 'e秒刷鈦金卡', '國泰', 'KOKO']",80000,3,550000,0,2
4395,23,14,"['玉山', 'Pi', 'Ubear']",150000,,,0,2
